# case=A1-Sod-strong
# t=1.174295e-03 s     P_star=6.457650e+05 Pa   u_star=6.232429e+02 m/s
# S_L_head= -340.038  S_L_tail= +372.124  S_contact= +623.243  S_R_tail= +826.498  S_R_head= +826.498 m/s
x[m],rho[kg/m^3],u[m/s],P[bar]
0.740000,23.427114,474.4939,13.426909
0.742500,23.265092,476.3842,13.308798
0.745000,23.102785,478.2745,13.190687
0.747500,22.940189,480.1648,13.072576
0.750000,22.779516,482.0551,12.956069
0.752500,22.621459,483.9453,12.841661
0.755000,22.463122,485.8356,12.727252
0.757500,22.304503,487.7258,12.612844
0.760000,22.147383,489.6160,12.499718
0.762500,21.993372,491.5062,12.389028
0.765000,21.839088,493.3964,12.278338
0.767500,21.684529,495.2865,12.167648
0.770000,21.530316,497.1767,12.057404
0.772500,21.380435,499.0667,11.950449
0.775000,21.230288,500.9567,11.843493
0.777500,21.079873,502.8468,11.736538
0.780000,20.929185,504.7368,11.629583
0.782500,20.782180,506.6267,11.525428
0.785000,20.636257,508.5165,11.422225
0.787500,20.490072,510.4064,11.319021
0.790000,20.343623,512.2962,11.215817
0.792500,20.198058,514.1860,11.113423
0.795000,20.056447,516.0756,11.013989
0.797500,19.914582,517.9652,10.914555
0.800000,19.772461,519.8548,10.815121
0.802500,19.630080,521.7444,10.715687
0.805000,19.490216,523.6339,10.618189
0.807500,19.352790,525.5232,10.522543
0.810000,19.215063,527.4126,10.426897
0.812500,19.077108,529.3019,10.331252
0.815000,18.938902,531.1912,10.235606
0.817500,18.803865,533.0803,10.142325
0.820000,18.670677,534.9693,10.050487
0.822500,18.537247,536.8582,9.958649
0.825000,18.403572,538.7472,9.866812
0.827500,18.269650,540.6362,9.774974
0.830000,18.138435,542.5249,9.685158
0.832500,18.009624,544.4134,9.597149
0.835000,17.880578,546.3020,9.509139
0.837500,17.751295,548.1905,9.421130
0.840000,17.621772,550.0791,9.333121
0.842500,17.493220,551.9675,9.245934
0.845000,17.368902,553.8555,9.161775
0.847500,17.244357,555.7436,9.077616
0.850000,17.119583,557.6316,8.993457
0.852500,16.994576,559.5196,8.909298
0.855000,16.869333,561.4077,8.825138
0.857500,16.747646,563.2953,8.743521
0.860000,16.627722,565.1828,8.663235
0.862500,16.507578,567.0702,8.582948
0.865000,16.387209,568.9577,8.502662
0.867500,16.266613,570.8451,8.422376
0.870000,16.145788,572.7326,8.342089
0.872500,16.029617,574.6195,8.265041
0.875000,15.914228,576.5062,8.188651
0.877500,15.798623,578.3930,8.112262
0.880000,15.682801,580.2797,8.035873
0.882500,15.566759,582.1665,7.959484
0.885000,15.450495,584.0533,7.883095
0.887500,15.338242,585.9395,7.809481
0.890000,15.227529,587.8255,7.737013
0.892500,15.116608,589.7115,7.664544
0.895000,15.005439,591.5976,7.592076
0.897500,14.894092,593.4836,7.519607
0.900000,14.782529,595.3696,7.447139
0.902500,14.672298,597.2554,7.375673
0.905000,14.566412,599.1405,7.307156
0.907500,14.460327,601.0256,7.238638
0.910000,14.354040,602.9107,7.170120
0.912500,14.247548,604.7957,7.101602
0.915000,14.140851,606.6808,7.033085
0.917500,14.033944,608.5659,6.964567
0.920000,13.929489,610.4506,6.897751
0.922500,13.828400,612.3346,6.833212
0.925000,13.727119,614.2187,6.768674
0.927500,13.625643,616.1027,6.704135
0.930000,13.523971,617.9868,6.639596
0.932500,13.422099,619.8708,6.575057
0.935000,13.320025,621.7549,6.510518
0.937500,13.236258,623.2429,6.457650
0.940000,13.236258,623.2429,6.457650
0.942500,13.236258,623.2429,6.457650
0.945000,13.236258,623.2429,6.457650
0.947500,13.236258,623.2429,6.457650
0.950000,13.236258,623.2429,6.457650
0.952500,13.236258,623.2429,6.457650
0.955000,13.236258,623.2429,6.457650
0.957500,13.236258,623.2429,6.457650
0.960000,13.236258,623.2429,6.457650
0.962500,13.236258,623.2429,6.457650
0.965000,13.236258,623.2429,6.457650
0.967500,13.236258,623.2429,6.457650
0.970000,13.236258,623.2429,6.457650
0.972500,13.236258,623.2429,6.457650
0.975000,13.236258,623.2429,6.457650
0.977500,13.236258,623.2429,6.457650
0.980000,13.236258,623.2429,6.457650
0.982500,13.236258,623.2429,6.457650
0.985000,13.236258,623.2429,6.457650
0.987500,13.236258,623.2429,6.457650
0.990000,13.236258,623.2429,6.457650
0.992500,13.236258,623.2429,6.457650
0.995000,13.236258,623.2429,6.457650
0.997500,13.236258,623.2429,6.457650
1.000000,13.236258,623.2429,6.457650
